Delito;SubDelito;Fecha;Hora;Victima;SubVictima;Edad;Genero;Nacionalidad;Provincia;Canton
HOMICIDIO;NO DETERMINADO;12/8/2022;18:00:00 - 20:59:59;PERSONA;PEATON [PERSONA];Desconocido;HOMBRE;NICARAGUA;LIMON;MATINA
HOMICIDIO;NO DETERMINADO;21/8/2022;12:00:00 - 14:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;SANTA ANA
HOMICIDIO;NO DETERMINADO;21/9/2022;21:00:00 - 23:59:59;PERSONA;CLIENTE LOCAL COMERCIAL [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;GUANACASTE;SANTA CRUZ
HOMICIDIO;NO DETERMINADO;8/10/2022;00:00:00 - 02:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;ALAJUELITA
HOMICIDIO;NO DETERMINADO;18/10/2022;15:00:00 - 17:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;ESCAZÚ
HOMICIDIO;NO DETERMINADO;21/10/2022;06:00:00 - 08:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;DESCONOCIDO;Desconocido;LIMON;SIQUIRRES
HOMICIDIO;NO DETERMINADO;29/10/2022;00:00:00 - 02:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Desconocido;DESCONOCIDO;Desconocido;ALAJUELA;SAN RAMON
HOMICIDIO;NO DETERMINADO;29/10/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;DESCONOCIDO;Desconocido;SAN JOSE;SAN JOSÉ
HOMICIDIO;NO DETERMINADO;12/11/2022;18:00:00 - 20:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;NICARAGUA;PUNTARENAS;QUEPOS
HOMICIDIO;OTRO O INDETERMINADO;26/5/2022;06:00:00 - 08:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;TURRUBARES
HOMICIDIO;OTRO O INDETERMINADO;27/5/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;Desconocido;SAN JOSE;GOICOECHEA
HOMICIDIO;OTRO O INDETERMINADO;27/5/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;Desconocido;SAN JOSE;GOICOECHEA
HOMICIDIO;DISCUSION/RI&#209;23/4/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;LIMÓN
HOMICIDIO;OTRO O INDETERMINADO;6/7/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;DESCONOCIDO;COSTA RICA;SAN JOSE;ASERRÍ
HOMICIDIO;OTRO O INDETERMINADO;11/7/2022;06:00:00 - 08:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;SAN JOSÉ
HOMICIDIO;OTRO O INDETERMINADO;22/7/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;MUJER;COSTA RICA;SAN JOSE;CURRIDABAT
HOMICIDIO;OTRO O INDETERMINADO;16/8/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;DESCONOCIDO;COSTA RICA;ALAJUELA;ALAJUELA
HOMICIDIO;OTRO O INDETERMINADO;12/8/2022;06:00:00 - 08:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;GOICOECHEA
HOMICIDIO;OTRO O INDETERMINADO;17/9/2022;18:00:00 - 20:59:59;PERSONA;PEATON [PERSONA];Menor de edad;HOMBRE;COSTA RICA;SAN JOSE;SAN JOSÉ
HOMICIDIO;OTRO O INDETERMINADO;1/10/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;DESCONOCIDO;Desconocido;SAN JOSE;SAN JOSÉ
HOMICIDIO;DISCUSION/RI&#209;8/5/2022;06:00:00 - 08:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;LIMÓN
HOMICIDIO;OTRO O INDETERMINADO;4/10/2022;03:00:00 - 05:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Desconocido;DESCONOCIDO;Desconocido;SAN JOSE;SAN JOSÉ
HOMICIDIO;OTRO O INDETERMINADO;8/10/2022;18:00:00 - 20:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;ASERRÍ
HOMICIDIO;DISCUSION/RI&#209;16/7/2022;12:00:00 - 14:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;LIMÓN
HOMICIDIO;OTRO O INDETERMINADO;13/10/2022;12:00:00 - 14:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;GOICOECHEA
HOMICIDIO;DISCUSION/RI&#209;13/8/2022;06:00:00 - 08:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;LIMÓN
HOMICIDIO;OTRO O INDETERMINADO;15/10/2022;03:00:00 - 05:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;NICARAGUA;ALAJUELA;GRECIA
HOMICIDIO;OTRO O INDETERMINADO;18/10/2022;18:00:00 - 20:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;MATINA
HOMICIDIO;OTRO O INDETERMINADO;29/6/2022;18:00:00 - 20:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;LIMÓN
HOMICIDIO;OTRO O INDETERMINADO;20/10/2022;12:00:00 - 14:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;NICARAGUA;ALAJUELA;NARANJO
HOMICIDIO;OTRO O INDETERMINADO;21/10/2022;12:00:00 - 14:59:59;PERSONA;PEATON [PERSONA];Adulto Mayor;HOMBRE;COSTA RICA;ALAJUELA;ALAJUELA
HOMICIDIO;OTRO O INDETERMINADO;22/10/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;MATINA
HOMICIDIO;OTRO O INDETERMINADO;16/10/2022;00:00:00 - 02:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;HEREDIA;SARAPIQUÍ
HOMICIDIO;OTRO O INDETERMINADO;26/10/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;CARTAGO;TURRIALBA
HOMICIDIO;OTRO O INDETERMINADO;29/10/2022;21:00:00 - 23:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;VENEZUELA;SAN JOSE;SAN JOSÉ
HOMICIDIO;OTRO O INDETERMINADO;31/10/2022;00:00:00 - 02:59:59;PERSONA;PEATON [PERSONA];Desconocido;HOMBRE;COSTA RICA;CARTAGO;CARTAGO
HOMICIDIO;OTRO O INDETERMINADO;31/10/2022;06:00:00 - 08:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Desconocido;HOMBRE;Desconocido;CARTAGO;CARTAGO
HOMICIDIO;OTRO O INDETERMINADO;13/11/2022;18:00:00 - 20:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Desconocido;HOMBRE;Desconocido;CARTAGO;PARAISO
HOMICIDIO;OTRO O INDETERMINADO;14/11/2022;00:00:00 - 02:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Desconocido;MUJER;Desconocido;LIMON;POCOCÍ
HOMICIDIO;OTRO O INDETERMINADO;2/10/2022;18:00:00 - 20:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;LIMON;LIMÓN
HOMICIDIO;OTRO O INDETERMINADO;12/10/2022;03:00:00 - 05:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Desconocido;HOMBRE;Desconocido;LIMON;LIMÓN
HOMICIDIO;POR LA COMISION DE OTRO DELITO;9/1/2022;21:00:00 - 23:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;NICARAGUA;SAN JOSE;GOICOECHEA
HOMICIDIO;POR LA COMISION DE OTRO DELITO;15/1/2022;09:00:00 - 11:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;Desconocido;LIMON;POCOCÍ
HOMICIDIO;POR LA COMISION DE OTRO DELITO;18/1/2022;18:00:00 - 20:59:59;PERSONA;TAXISTA [PERSONA];Adulto Mayor;HOMBRE;COSTA RICA;ALAJUELA;SAN CARLOS
HOMICIDIO;POR LA COMISION DE OTRO DELITO;25/1/2022;06:00:00 - 08:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;SAN JOSE;ASERRÍ
HOMICIDIO;POR LA COMISION DE OTRO DELITO;22/2/2022;09:00:00 - 11:59:59;PERSONA;EMPRESARIO/COMERCIANTE [PERSONA];Adulto Mayor;HOMBRE;COSTA RICA;LIMON;POCOCÍ
HOMICIDIO;POR LA COMISION DE OTRO DELITO;28/2/2022;21:00:00 - 23:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;Desconocido;ALAJUELA;SAN RAMON
HOMICIDIO;POR LA COMISION DE OTRO DELITO;7/3/2022;18:00:00 - 20:59:59;PERSONA;PEATON [PERSONA];Adulto Mayor;HOMBRE;COSTA RICA;ALAJUELA;Alfaro Ruiz
HOMICIDIO;POR LA COMISION DE OTRO DELITO;19/3/2022;21:00:00 - 23:59:59;PERSONA;PEATON [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;CARTAGO;CARTAGO
HOMICIDIO;POR LA COMISION DE OTRO DELITO;6/4/2022;03:00:00 - 05:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;GUANACASTE;CARRILLO
HOMICIDIO;POR LA COMISION DE OTRO DELITO;13/4/2022;09:00:00 - 11:59:59;PERSONA;OTRO O INDETERMINADO [PERSONA];Mayor de edad;HOMBRE;COSTA RICA;ALAJUELA;OROTINA
